customer_id,segment_name,R,F,M,RFM_score,recency_days,frequency_180d,monetary_180d,return_rate_180d,ticket_count_90d,sessions_30d,avg_discount_pct_180d,churn_next_60d
CUST01878,Discount-Sensitive,4,2,1,7,22,1,314.15,0.0,0,4,0.55,1
CUST01879,Dormant Customers,4,2,2,8,24,1,709.74,1.0,1,5,0.14,1
CUST01880,Dormant Customers,1,1,1,3,231,0,0.0,0.0,0,3,0.0,1
CUST01881,Loyal Customers,5,4,3,12,8,2,1058.59,0.0,1,0,0.235,0
CUST01882,Dormant Customers,1,1,1,3,219,0,0.0,0.0,0,0,0.0,1
CUST01883,Champions,5,4,4,13,5,2,1461.71,0.5,1,2,0.3,0
CUST01884,Dormant Customers,1,1,1,3,234,0,0.0,0.0,0,2,0.0,1
CUST01885,Champions,5,5,5,15,6,3,2419.99,0.0,0,9,0.373,0
CUST01886,Dormant Customers,3,2,1,6,78,1,309.36,0.0,0,6,0.15,1
CUST01887,At-Risk Customers,2,4,1,7,126,2,358.26,0.0,0,1,0.565,1
CUST01888,Loyal Customers,4,5,2,11,27,3,626.1,0.0,0,3,0.487,0
CUST01889,Loyal Customers,3,4,4,11,71,2,1553.42,0.0,0,5,0.315,0
CUST01890,Dormant Customers,1,1,1,3,226,0,0.0,0.0,0,1,0.0,1
CUST01891,Dormant Customers,1,1,1,3,217,0,0.0,0.0,0,0,0.0,1
CUST01892,Discount-Sensitive,4,2,2,8,39,1,547.55,0.0,0,5,0.43,0
CUST01893,Discount-Sensitive,3,2,4,9,50,1,1501.3,0.0,0,2,0.31,0
CUST01894,Dormant Customers,1,1,1,3,195,0,0.0,0.0,0,2,0.0,1
CUST01895,Dormant Customers,1,1,1,3,329,0,0.0,0.0,0,7,0.0,1
CUST01896,Discount-Sensitive,3,2,1,6,70,1,177.86,0.0,0,10,0.53,0
CUST01897,Champions,4,4,4,12,28,2,1482.82,0.0,0,7,0.17,0
CUST01898,Dormant Customers,1,1,1,3,218,0,0.0,0.0,0,1,0.0,1
CUST01899,Loyal Customers,3,4,4,11,53,2,1576.16,0.0,1,2,0.435,1
CUST01900,Loyal Customers,3,5,4,12,75,3,1920.74,0.0,0,9,0.247,0
CUST01901,Dormant Customers,1,2,2,5,163,1,736.42,0.0,0,6,0.07,1
CUST01902,Loyal Customers,3,4,2,9,53,2,549.93,0.0,0,1,0.48,0
CUST01903,Champions,5,4,4,13,20,2,1434.04,0.0,0,8,0.235,0
CUST01904,Champions,4,5,5,14,39,3,2969.43,0.333,1,4,0.273,0
CUST01905,Champions,5,5,5,15,2,3,2083.64,0.0,1,6,0.153,0
CUST01906,Discount-Sensitive,3,2,2,7,81,1,555.37,0.0,0,3,0.5,0
CUST01907,Loyal Customers,4,4,3,11,32,2,1249.44,0.0,0,3,0.155,0
CUST01908,Dormant Customers,1,1,1,3,216,0,0.0,0.0,0,1,0.0,1
CUST01909,Dormant Customers,4,2,3,9,37,1,825.7,0.0,0,13,0.07,0
CUST01910,Dormant Customers,2,2,2,6,130,1,554.5,0.0,0,1,0.28,1
CUST01911,Champions,4,5,5,14,40,3,2463.55,0.0,1,4,0.17,0
CUST01912,Loyal Customers,4,4,3,11,43,2,1106.5,0.0,0,13,0.345,0
CUST01913,Discount-Sensitive,3,2,1,6,78,1,422.52,0.0,0,2,0.44,1
CUST01914,Loyal Customers,3,4,5,12,83,2,2531.95,0.0,0,7,0.31,0
CUST01915,Dormant Customers,1,1,1,3,273,0,0.0,0.0,0,1,0.0,1
CUST01916,Loyal Customers,5,4,3,12,10,2,934.02,0.0,0,3,0.29,0
CUST01917,Dormant Customers,1,1,1,3,196,0,0.0,0.0,0,2,0.0,1
CUST01918,Dormant Customers,1,2,4,7,170,1,1508.27,0.0,0,1,0.22,1
CUST01919,Discount-Sensitive,4,2,1,7,40,1,328.12,0.0,0,10,0.55,0
CUST01920,Dormant Customers,1,1,1,3,215,0,0.0,0.0,0,1,0.0,1
CUST01921,Dormant Customers,3,2,3,8,75,1,1096.7,0.0,0,9,0.13,1
CUST01922,Dormant Customers,4,2,4,10,30,1,1747.45,0.0,0,10,0.15,0
CUST01923,Dormant Customers,2,2,2,6,146,1,493.47,0.0,0,9,0.27,1
CUST01924,Dormant Customers,3,2,1,6,61,1,371.86,0.0,0,13,0.25,0
CUST01925,Discount-Sensitive,5,2,1,8,12,1,448.97,0.0,0,12,0.34,0
CUST01926,Discount-Sensitive,2,2,1,5,130,1,449.37,0.0,0,5,0.32,1
CUST01927,Discount-Sensitive,1,2,4,7,163,1,1254.25,0.0,0,1,0.37,1
CUST01928,Dormant Customers,5,2,2,9,6,1,462.37,0.0,0,14,0.25,0
CUST01929,Dormant Customers,1,2,1,4,163,1,412.99,0.0,0,5,0.24,1
CUST01930,Loyal Customers,5,4,3,12,19,2,1131.91,0.0,0,2,0.21,0
CUST01931,Loyal Customers,5,4,3,12,10,2,975.78,0.0,0,11,0.32,0
CUST01932,Discount-Sensitive,5,2,4,11,12,1,1359.13,0.0,0,11,0.33,0
CUST01933,Dormant Customers,4,2,2,8,39,1,457.58,0.0,0,6,0.1,1
CUST01934,Dormant Customers,4,2,2,8,33,1,585.58,0.0,0,8,0.28,0
CUST01935,Discount-Sensitive,3,2,1,6,52,1,308.98,0.0,0,8,0.33,1
CUST01936,Discount-Sensitive,4,2,1,7,34,1,300.34,0.0,0,8,0.3,0
CUST01937,Dormant Customers,2,2,1,5,120,1,383.33,0.0,0,3,0.19,1
CUST01938,Champions,4,5,4,13,45,3,1299.72,0.333,0,4,0.25,0
CUST01939,Champions,4,5,5,14,34,4,3249.84,0.0,0,13,0.198,0
CUST01940,Champions,5,4,4,13,8,2,1355.74,0.0,0,12,0.175,0
CUST01941,Champions,4,5,5,14,47,4,2815.2,0.25,1,11,0.278,0
CUST01942,Dormant Customers,1,1,1,3,249,0,0.0,0.0,0,4,0.0,1
CUST01943,Loyal Customers,3,5,5,13,52,3,3506.41,0.0,0,10,0.183,0
CUST01944,Dormant Customers,5,2,2,9,13,1,451.76,0.0,0,6,0.12,0
CUST01945,Dormant Customers,2,2,2,6,118,1,554.68,0.0,0,0,0.29,1
CUST01946,Dormant Customers,2,2,2,6,118,1,590.95,0.0,0,4,0.02,0
CUST01947,At-Risk Customers,2,4,3,9,123,2,806.74,0.0,0,6,0.255,1
CUST01948,Discount-Sensitive,1,2,3,6,170,1,802.25,0.0,0,3,0.43,1
CUST01949,Dormant Customers,2,2,3,7,136,1,1097.78,0.0,0,9,0.23,1
CUST01950,Discount-Sensitive,2,2,2,6,136,1,670.55,0.0,0,2,0.34,1
CUST01951,Discount-Sensitive,2,2,2,6,125,1,599.47,0.0,0,2,0.36,1
CUST01952,Dormant Customers,1,1,1,3,313,0,0.0,0.0,0,3,0.0,1
CUST01953,Discount-Sensitive,1,2,3,6,176,1,886.28,0.0,0,0,0.34,1
CUST01954,Loyal Customers,3,4,3,10,50,2,1200.01,0.0,0,2,0.29,0
CUST01955,Champions,4,5,4,13,25,4,1750.78,0.0,1,11,0.365,0
CUST01956,Dormant Customers,3,2,1,6,78,1,301.98,0.0,0,5,0.28,1
CUST01957,Dormant Customers,1,1,1,3,210,0,0.0,0.0,0,3,0.0,1
CUST01958,Discount-Sensitive,2,2,1,5,113,1,436.01,0.0,0,5,0.49,1
CUST01959,Dormant Customers,5,2,2,9,9,1,676.52,0.0,0,4,0.24,0
CUST01960,Dormant Customers,4,2,3,9,25,1,1173.93,0.0,0,4,0.13,0
CUST01961,Dormant Customers,3,2,4,9,79,1,1265.7,0.0,0,1,0.25,1
CUST01962,At-Risk Customers,2,4,4,10,142,2,1458.09,0.0,0,2,0.21,1
CUST01963,Dormant Customers,2,2,3,7,113,1,827.54,0.0,0,6,0.23,1
CUST01964,Discount-Sensitive,5,2,3,10,15,1,848.15,0.0,0,4,0.43,0
CUST01965,Dormant Customers,1,1,1,3,196,0,0.0,0.0,0,3,0.0,1
CUST01966,Dormant Customers,3,2,3,8,49,1,990.76,0.0,0,9,0.23,1
CUST01967,Loyal Customers,4,4,3,11,28,2,874.98,0.0,1,12,0.19,1
CUST01968,Dormant Customers,3,2,4,9,59,1,1323.58,1.0,1,2,0.19,1
CUST01969,Loyal Customers,3,4,4,11,80,2,1641.0,0.0,1,3,0.27,0
CUST01970,Loyal Customers,3,4,4,11,84,2,1351.58,0.0,0,14,0.12,0
CUST01971,Champions,5,4,5,14,10,2,2559.4,0.5,1,12,0.285,0
CUST01972,Champions,5,5,5,15,4,5,2355.5,0.2,0,15,0.282,0
CUST01973,Dormant Customers,2,2,3,7,89,1,1195.4,0.0,0,18,0.17,0
CUST01974,Dormant Customers,3,2,2,7,54,1,535.27,0.0,1,9,0.25,0
CUST01975,Discount-Sensitive,3,2,3,8,57,1,970.02,0.0,0,9,0.31,0
CUST01976,At-Risk Customers,2,5,5,12,100,4,3483.16,0.25,1,15,0.152,0
CUST01977,Loyal Customers,3,4,4,11,68,2,1844.12,0.0,1,8,0.28,0
CUST01978,Discount-Sensitive,1,2,2,5,156,1,549.68,0.0,0,2,0.39,1
CUST01979,Dormant Customers,3,2,2,7,61,1,669.46,0.0,0,13,0.29,0
CUST01980,Champions,5,4,4,13,1,2,1535.81,0.0,0,10,0.24,0
CUST01981,Discount-Sensitive,3,2,4,9,84,1,1480.4,0.0,0,13,0.48,0
CUST01982,Champions,4,4,4,12,36,2,1678.1,0.0,1,5,0.235,0
CUST01983,Dormant Customers,3,2,1,6,67,1,247.47,0.0,0,13,0.25,0
CUST01984,High-Value but Unhappy,4,5,5,14,21,6,3972.7,0.0,2,8,0.36,0
CUST01985,Dormant Customers,3,2,5,10,75,1,1983.49,0.0,0,12,0.07,0
CUST01986,Champions,5,5,5,15,5,3,2851.97,0.333,0,17,0.237,0
CUST01987,Discount-Sensitive,2,2,1,5,127,1,299.78,0.0,0,4,0.47,1
CUST01988,Dormant Customers,3,2,3,8,52,1,824.71,0.0,0,2,0.24,0
CUST01989,Dormant Customers,3,2,1,6,70,1,402.97,0.0,0,0,0.27,1
CUST01990,Loyal Customers,3,5,5,13,59,4,3877.77,0.0,0,11,0.225,1
CUST01991,Loyal Customers,3,4,4,11,65,2,1375.81,0.5,1,8,0.14,1
CUST01992,Discount-Sensitive,3,2,4,9,50,1,1412.07,0.0,0,7,0.38,0
CUST01993,Champions,4,5,5,14,23,4,2199.04,0.0,1,0,0.365,0
CUST01994,Dormant Customers,3,2,2,7,83,1,716.99,0.0,0,0,0.25,0
CUST01995,Dormant Customers,2,2,2,6,144,1,680.4,0.0,0,2,0.28,1
CUST01996,Dormant Customers,1,1,1,3,206,0,0.0,0.0,0,2,0.0,0
CUST01997,Discount-Sensitive,4,2,3,9,23,1,914.23,0.0,0,9,0.38,0
CUST01998,Champions,5,5,5,15,6,3,2894.07,0.0,1,13,0.13,0
CUST01999,Loyal Customers,3,4,2,9,70,2,762.25,0.0,0,4,0.34,1
CUST02000,Dormant Customers,2,2,2,6,96,1,659.61,0.0,0,11,0.23,1
CUST02001,Dormant Customers,5,2,2,9,5,1,519.52,0.0,0,12,0.23,0
CUST02002,Champions,4,4,5,13,27,2,1975.52,0.0,0,7,0.35,0
CUST02003,Discount-Sensitive,1,2,1,4,169,1,225.92,0.0,0,3,0.51,1
CUST02004,Dormant Customers,5,2,3,10,1,1,1164.15,0.0,0,6,0.14,0
CUST02005,Loyal Customers,5,4,2,11,7,2,660.44,0.0,0,6,0.235,0
CUST02006,Dormant Customers,2,2,4,8,99,1,1872.67,0.0,0,2,0.23,0
CUST02007,At-Risk Customers,1,4,4,9,152,2,1436.89,0.0,0,5,0.125,1
CUST02008,Dormant Customers,1,1,1,3,228,0,0.0,0.0,0,3,0.0,1
CUST02009,Champions,4,4,5,13,31,2,2246.02,0.5,1,1,0.32,0
CUST02010,At-Risk Customers,2,4,5,11,97,2,3814.95,0.0,0,6,0.185,0
CUST02011,Dormant Customers,2,2,3,7,130,1,1055.41,0.0,0,2,0.26,1
CUST02012,Discount-Sensitive,5,2,1,8,4,1,397.31,0.0,1,7,0.37,0
CUST02013,Dormant Customers,5,2,2,9,19,1,496.68,0.0,0,7,0.23,0
CUST02014,Discount-Sensitive,4,2,2,8,39,1,585.15,0.0,0,0,0.33,0
CUST02015,Dormant Customers,1,1,1,3,212,0,0.0,0.0,0,4,0.0,1
CUST02016,Dormant Customers,5,2,1,8,15,1,359.18,0.0,0,17,0.07,0
CUST02017,Discount-Sensitive,3,2,1,6,77,1,260.56,0.0,0,12,0.4,1
CUST02018,Discount-Sensitive,4,2,3,9,46,1,873.21,0.0,1,17,0.36,1
CUST02019,Loyal Customers,3,5,5,13,55,3,1976.35,0.333,1,7,0.173,0
CUST02020,Dormant Customers,4,2,3,9,30,1,1155.61,0.0,0,8,0.19,1
CUST02021,Champions,5,5,5,15,9,4,3437.71,0.25,1,12,0.292,0
CUST02022,Discount-Sensitive,4,2,1,7,44,1,329.75,0.0,1,1,0.44,0
CUST02023,Discount-Sensitive,4,2,3,9,44,1,888.97,0.0,0,7,0.3,1
CUST02024,Champions,5,5,5,15,1,5,2985.73,0.0,0,17,0.186,0
CUST02025,Champions,4,5,5,14,44,3,2973.5,0.0,0,3,0.217,0
CUST02026,Champions,4,5,5,14,34,3,3035.74,0.0,0,2,0.267,0
CUST02027,Champions,5,4,5,14,12,2,2518.34,0.0,0,7,0.255,0
CUST02028,Dormant Customers,2,2,2,6,127,1,701.75,0.0,0,3,0.07,1
CUST02029,Loyal Customers,3,4,3,10,80,2,1154.39,0.0,1,0,0.255,0
CUST02030,Champions,5,5,4,14,7,3,1750.15,0.0,0,18,0.333,0
CUST02031,At-Risk Customers,1,4,2,7,167,2,734.56,0.0,0,2,0.39,1
CUST02032,Dormant Customers,1,1,1,3,342,0,0.0,0.0,0,2,0.0,1
CUST02033,Dormant Customers,2,2,2,6,112,1,450.77,0.0,0,9,0.22,0
CUST02034,Discount-Sensitive,5,2,2,9,13,1,568.26,0.0,0,9,0.3,0
CUST02035,At-Risk Customers,2,5,5,12,93,3,2201.39,0.0,0,0,0.22,1
CUST02036,Champions,4,4,4,12,38,2,1639.42,0.0,0,6,0.275,0
CUST02037,Dormant Customers,5,2,1,8,1,1,405.47,1.0,1,3,0.19,1
CUST02038,Dormant Customers,1,1,1,3,262,0,0.0,0.0,0,3,0.0,1
CUST02039,At-Risk Customers,1,4,3,8,160,2,1167.28,0.0,0,0,0.38,1
CUST02040,Dormant Customers,5,2,2,9,1,1,686.12,0.0,0,14,0.28,0
CUST02041,Champions,5,4,5,14,15,2,3415.75,0.5,1,7,0.21,0
CUST02042,Loyal Customers,3,5,5,13,68,4,2102.49,0.0,1,6,0.35,0
CUST02043,Discount-Sensitive,5,2,1,8,10,1,429.28,0.0,0,6,0.42,0
CUST02044,Champions,5,4,5,14,0,2,2285.22,0.0,0,14,0.285,0
CUST02045,Discount-Sensitive,2,2,2,6,92,1,626.4,0.0,0,5,0.48,1
CUST02046,Dormant Customers,1,1,1,3,282,0,0.0,0.0,0,6,0.0,1
CUST02047,Loyal Customers,3,5,5,13,61,5,4826.18,0.0,0,1,0.224,0
CUST02048,Dormant Customers,1,1,1,3,187,0,0.0,0.0,0,0,0.0,1
CUST02049,Loyal Customers,3,5,5,13,81,3,2043.23,0.0,0,6,0.233,0
CUST02050,Loyal Customers,5,4,3,12,15,2,985.3,0.0,1,4,0.425,0
CUST02051,Loyal Customers,3,4,5,12,85,2,2426.54,0.0,1,0,0.18,1
CUST02052,Loyal Customers,3,4,5,12,55,2,2935.75,0.0,0,2,0.125,0
CUST02053,Loyal Customers,3,4,3,10,61,2,1075.67,0.0,0,0,0.375,0
CUST02054,Discount-Sensitive,4,2,3,9,29,1,818.75,0.0,0,9,0.33,0
CUST02055,Loyal Customers,3,5,5,13,73,4,2614.46,0.0,0,1,0.212,0
CUST02056,Dormant Customers,1,1,1,3,195,0,0.0,0.0,0,2,0.0,1
CUST02057,Dormant Customers,5,2,4,11,3,1,1572.37,0.0,0,10,0.25,0
CUST02058,Discount-Sensitive,5,2,3,10,12,1,1013.35,0.0,0,0,0.31,0
CUST02059,Loyal Customers,3,5,5,13,53,3,2449.99,0.0,1,2,0.313,0
CUST02060,High-Value but Unhappy,4,4,4,12,23,2,1331.01,0.5,2,4,0.235,1
CUST02061,At-Risk Customers,2,5,5,12,102,4,2511.93,0.0,0,7,0.168,0
CUST02062,Dormant Customers,1,2,3,6,161,1,1113.22,0.0,0,0,0.24,1
CUST02063,Champions,4,5,4,13,38,4,1973.49,0.25,1,7,0.28,0
CUST02064,Loyal Customers,3,5,5,13,69,3,2866.45,0.333,1,2,0.307,1
CUST02065,Discount-Sensitive,1,2,2,5,172,1,556.57,0.0,0,1,0.34,1
CUST02066,Discount-Sensitive,3,2,2,7,48,1,656.93,0.0,1,9,0.39,0
CUST02067,Loyal Customers,3,5,5,13,55,3,5011.96,0.0,1,5,0.177,0
CUST02068,Champions,5,4,4,13,7,2,1629.56,0.0,0,11,0.28,0
CUST02069,Dormant Customers,1,1,1,3,315,0,0.0,0.0,0,2,0.0,1
CUST02070,Discount-Sensitive,3,2,2,7,80,1,557.51,0.0,1,11,0.32,1
CUST02071,Discount-Sensitive,5,2,3,10,17,1,887.16,0.0,0,12,0.5,0
CUST02072,Champions,4,5,5,14,35,7,4340.19,0.0,0,4,0.42,1
CUST02073,Dormant Customers,4,2,2,8,34,1,462.53,0.0,0,0,0.24,1
CUST02074,Discount-Sensitive,4,2,3,9,36,1,1003.93,0.0,0,7,0.46,0
CUST02075,Dormant Customers,1,1,1,3,271,0,0.0,0.0,0,0,0.0,1
CUST02076,Dormant Customers,1,1,1,3,213,0,0.0,0.0,0,1,0.0,1
CUST02077,Loyal Customers,3,4,3,10,78,2,869.81,0.0,0,3,0.345,1
CUST02078,Champions,4,5,4,13,29,4,1815.21,0.0,0,3,0.338,0
CUST02079,Champions,5,5,4,14,19,4,1749.94,0.25,1,1,0.365,0
CUST02080,Discount-Sensitive,1,2,2,5,178,1,498.21,1.0,0,1,0.3,1
CUST02081,At-Risk Customers,1,4,4,9,166,2,1498.69,0.0,0,3,0.375,1
CUST02082,Dormant Customers,2,2,2,6,124,1,701.0,0.0,0,1,0.28,1
CUST02083,Champions,4,4,4,12,28,2,1606.4,0.0,0,4,0.315,0
CUST02084,Discount-Sensitive,1,2,2,5,165,1,481.85,0.0,0,2,0.32,1
CUST02085,Dormant Customers,5,2,2,9,3,1,682.7,0.0,0,1,0.28,1
CUST02086,Champions,4,4,4,12,40,2,1886.35,0.0,0,8,0.275,0
CUST02087,Discount-Sensitive,5,2,2,9,14,1,479.82,0.0,0,3,0.37,0
CUST02088,Champions,4,4,4,12,41,2,1254.96,0.0,1,1,0.235,1
CUST02089,Dormant Customers,5,2,2,9,20,1,542.75,0.0,0,1,0.23,0
CUST02090,Dormant Customers,3,2,2,7,80,1,483.82,1.0,1,1,0.2,1
CUST02091,Discount-Sensitive,5,2,3,10,19,1,872.98,0.0,0,10,0.43,0
CUST02092,Discount-Sensitive,1,2,3,6,174,1,776.3,0.0,0,2,0.46,1
CUST02093,Loyal Customers,5,4,3,12,11,2,1202.49,0.0,0,8,0.335,0
CUST02094,At-Risk Customers,2,4,3,9,96,2,1171.49,0.0,0,1,0.07,1
CUST02095,Dormant Customers,1,2,3,6,163,1,812.55,0.0,0,0,0.27,0
CUST02096,Champions,5,4,4,13,5,2,1424.87,0.0,0,9,0.265,1
CUST02097,Discount-Sensitive,3,2,1,6,59,1,286.55,0.0,0,5,0.33,0
CUST02098,Dormant Customers,1,1,1,3,223,0,0.0,0.0,0,8,0.0,1
CUST02099,Discount-Sensitive,2,2,3,7,107,1,1106.31,0.0,0,2,0.47,1
CUST02100,Dormant Customers,4,2,1,7,23,1,407.63,0.0,0,13,0.23,0
CUST02101,Champions,5,5,5,15,18,5,3983.49,0.0,1,6,0.404,1
CUST02102,Loyal Customers,5,4,3,12,17,2,1151.43,0.0,0,19,0.39,0
CUST02103,Loyal Customers,4,4,3,11,44,2,1052.31,0.0,1,0,0.4,1
CUST02104,Discount-Sensitive,5,2,2,9,4,1,679.74,0.0,0,7,0.49,0
CUST02105,Champions,5,5,5,15,15,4,2058.2,0.25,0,1,0.1,0
CUST02106,Champions,4,4,4,12,46,2,1477.23,0.5,1,7,0.275,0
CUST02107,At-Risk Customers,2,4,4,10,90,2,1460.48,0.0,0,8,0.25,1
CUST02108,High-Value but Unhappy,5,5,5,15,9,3,2025.15,0.333,2,11,0.243,0
CUST02109,Champions,4,4,5,13,21,2,2251.49,0.0,0,7,0.325,0
CUST02110,Champions,4,4,4,12,26,2,1374.82,0.0,0,1,0.205,0
CUST02111,Dormant Customers,1,1,1,3,184,0,0.0,0.0,0,0,0.0,1
CUST02112,Dormant Customers,1,1,1,3,335,0,0.0,0.0,0,0,0.0,1
CUST02113,Dormant Customers,1,1,1,3,194,0,0.0,0.0,0,1,0.0,1
CUST02114,Dormant Customers,2,2,1,5,111,1,252.74,0.0,0,8,0.25,1
CUST02115,Dormant Customers,1,1,1,3,277,0,0.0,0.0,0,0,0.0,0
CUST02116,Dormant Customers,1,2,2,5,151,1,656.01,0.0,0,1,0.25,1
CUST02117,Dormant Customers,2,2,4,8,92,1,1497.9,0.0,0,6,0.22,0
CUST02118,Discount-Sensitive,2,2,4,8,93,1,1687.7,0.0,0,5,0.45,1
CUST02119,Champions,4,5,5,14,44,3,2881.38,0.0,1,8,0.273,0
CUST02120,Champions,4,5,5,14,41,4,2688.43,0.0,0,1,0.228,0
CUST02121,Discount-Sensitive,4,2,2,8,23,1,467.21,0.0,0,6,0.33,0
CUST02122,Dormant Customers,1,1,1,3,244,0,0.0,0.0,0,0,0.0,0
CUST02123,Dormant Customers,2,2,1,5,108,1,448.88,0.0,0,0,0.17,0
CUST02124,Loyal Customers,4,4,3,11,40,2,995.22,0.0,0,15,0.435,0
CUST02125,Discount-Sensitive,2,2,1,5,140,1,321.85,0.0,0,13,0.47,1
CUST02126,Dormant Customers,1,1,1,3,206,0,0.0,0.0,0,1,0.0,1
CUST02127,Dormant Customers,1,1,1,3,210,0,0.0,0.0,0,3,0.0,1
CUST02128,Dormant Customers,4,2,4,10,41,1,1406.44,0.0,0,11,0.11,1
CUST02129,Dormant Customers,2,2,3,7,90,1,787.79,0.0,0,2,0.18,1
CUST02130,Loyal Customers,3,4,3,10,84,2,1106.1,0.0,1,4,0.335,1
CUST02131,At-Risk Customers,2,5,4,11,93,3,1836.28,0.0,0,2,0.337,0
CUST02132,Discount-Sensitive,5,2,2,9,0,1,585.94,0.0,0,1,0.53,0
CUST02133,Champions,4,5,5,14,33,4,3704.23,0.0,0,11,0.175,0
CUST02134,Dormant Customers,1,1,1,3,192,0,0.0,0.0,0,1,0.0,0
CUST02135,Discount-Sensitive,3,2,3,8,66,1,1006.67,0.0,1,2,0.46,1
CUST02136,Discount-Sensitive,3,2,4,9,84,1,1483.04,0.0,0,4,0.31,1
CUST02137,Champions,4,4,4,12,47,2,1833.41,0.0,0,5,0.115,0
CUST02138,Dormant Customers,1,1,1,3,194,0,0.0,0.0,0,2,0.0,1
CUST02139,Discount-Sensitive,4,2,1,7,28,1,440.82,0.0,0,3,0.45,0
CUST02140,Dormant Customers,4,2,2,8,30,1,624.38,0.0,0,15,0.25,0
CUST02141,Loyal Customers,3,4,5,12,77,2,2337.84,0.0,0,16,0.225,1
CUST02142,Discount-Sensitive,3,2,4,9,79,1,1330.95,0.0,0,1,0.38,1
CUST02143,Dormant Customers,3,2,3,8,61,1,1023.26,0.0,0,14,0.2,0
CUST02144,Dormant Customers,1,2,3,6,173,1,1131.2,0.0,0,0,0.26,0
CUST02145,Dormant Customers,2,2,4,8,111,1,1591.08,0.0,0,2,0.19,1
CUST02146,Dormant Customers,2,2,3,7,118,1,917.63,0.0,0,0,0.23,1
CUST02147,Discount-Sensitive,2,2,1,5,124,1,365.94,0.0,0,1,0.43,1
CUST02148,Discount-Sensitive,1,2,2,5,173,1,459.5,0.0,0,1,0.33,0
CUST02149,Loyal Customers,3,4,5,12,64,2,3065.53,0.0,0,8,0.245,1
CUST02150,Dormant Customers,1,1,1,3,245,0,0.0,0.0,0,2,0.0,1
CUST02151,Champions,4,4,5,13,39,2,2018.88,0.0,1,9,0.34,0
CUST02152,Dormant Customers,2,2,1,5,109,1,243.22,0.0,0,4,0.23,1
CUST02153,Loyal Customers,3,4,3,10,78,2,775.08,0.0,1,3,0.41,1
CUST02154,At-Risk Customers,2,5,5,12,106,4,3939.57,0.0,0,10,0.122,0
CUST02155,Dormant Customers,1,1,1,3,197,0,0.0,0.0,0,10,0.0,1
CUST02156,Dormant Customers,1,1,1,3,214,0,0.0,0.0,0,0,0.0,1
CUST02157,Discount-Sensitive,3,2,2,7,48,1,736.31,0.0,0,8,0.35,1
CUST02158,At-Risk Customers,2,5,4,11,101,3,1429.2,0.0,0,3,0.38,1
CUST02159,Champions,5,5,4,14,9,3,1632.0,0.0,0,19,0.467,0
CUST02160,Dormant Customers,5,2,2,9,3,1,579.07,0.0,1,2,0.25,0
CUST02161,Discount-Sensitive,1,2,2,5,153,1,470.02,0.0,0,1,0.46,1
CUST02162,Champions,5,5,5,15,12,6,3338.24,0.0,0,12,0.305,0
CUST02163,At-Risk Customers,2,4,4,10,123,2,1297.52,0.5,0,1,0.355,1
CUST02164,Discount-Sensitive,3,2,2,7,48,1,644.0,0.0,1,2,0.34,0
CUST02165,Loyal Customers,4,4,2,10,39,2,667.69,0.0,0,3,0.185,0
CUST02166,Dormant Customers,5,2,3,10,20,1,1010.89,0.0,1,1,0.09,0
CUST02167,Loyal Customers,4,4,3,11,43,2,1243.12,0.0,0,6,0.355,1
CUST02168,Dormant Customers,1,2,3,6,165,1,1152.66,1.0,0,8,0.27,1
CUST02169,At-Risk Customers,2,5,5,12,94,4,3065.81,0.0,0,9,0.167,0
CUST02170,At-Risk Customers,2,4,4,10,138,2,1462.05,0.5,0,3,0.31,1
CUST02171,Dormant Customers,2,2,3,7,120,1,1067.07,0.0,0,1,0.21,0
CUST02172,Champions,5,5,5,15,17,3,2030.86,0.333,1,4,0.257,0
CUST02173,Discount-Sensitive,5,2,5,12,0,1,2057.25,0.0,1,9,0.33,0
CUST02174,At-Risk Customers,2,4,3,9,139,2,832.17,0.0,0,12,0.41,0
CUST02175,Champions,4,5,4,13,31,3,1684.69,0.0,0,6,0.13,0
CUST02176,Dormant Customers,2,2,3,7,114,1,971.25,0.0,0,8,0.28,1
CUST02177,Dormant Customers,1,1,1,3,197,0,0.0,0.0,0,1,0.0,1
CUST02178,Loyal Customers,4,4,3,11,36,2,1144.85,0.5,1,9,0.45,0
CUST02179,Dormant Customers,5,2,2,9,14,1,475.85,0.0,1,9,0.17,0
CUST02180,Dormant Customers,2,2,2,6,122,1,606.51,0.0,0,7,0.24,1
CUST02181,Dormant Customers,5,2,3,10,11,1,908.67,0.0,0,5,0.08,0
CUST02182,Loyal Customers,3,4,4,11,71,2,1385.99,0.0,1,5,0.35,0
CUST02183,Loyal Customers,3,4,5,12,51,2,2206.5,0.0,0,2,0.36,1
CUST02184,At-Risk Customers,2,4,4,10,110,2,1434.1,0.0,0,2,0.385,1
CUST02185,Dormant Customers,1,1,1,3,210,0,0.0,0.0,0,1,0.0,1
CUST02186,At-Risk Customers,2,4,4,10,122,2,1512.69,0.0,0,5,0.2,1
CUST02187,Dormant Customers,1,1,1,3,217,0,0.0,0.0,0,1,0.0,1
CUST02188,Discount-Sensitive,2,2,2,6,125,1,491.48,0.0,0,1,0.44,1
CUST02189,At-Risk Customers,2,5,5,12,87,4,2813.78,0.0,0,6,0.263,0
CUST02190,At-Risk Customers,2,4,3,9,101,2,818.83,0.0,0,2,0.445,0
CUST02191,Dormant Customers,1,2,1,4,158,1,445.44,0.0,0,4,0.19,1
